"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clean up by closing the browser page.","19018","Navigation Bar Test","chromium","Sat Aug 23 04:08:10 EEST 2025","passed","Sat Aug 23 04:08:29 EEST 2025","STAGING Guest user front-end test","","",""
